cu_id,tenure,cu_size,cu_type,rooms,baths,annual_expenses,inc_rank,race,educ,welfare,ssi,food_stamps,weight,hispanic,rooms_person,married_couple,single_dad,single_mom,college,received_food_stamps,received_welfare,received_ssi,ownes_with_mortgage,ownes_w_out_mortgage,rents,black,white,annual_exp_equiv
0509691,1,2,1,7,2,44668,0.3861991,1,13,0,0,0,29337.33,0,3.5,1,0,0,0,0,0,0,1,0,0,0,1,31585.0457020407
0509692,2,5,9,7,2,51791.6004,0.6048559,2,15,0,0,0,30051.13,0,1.4,0,0,0,1,0,0,0,0,1,0,1,0,23161.90783158106
0509694,1,3,3,5,1,68002.0004,0.6917675,1,13,0,0,0,29186.159,0,1.6666666666666667,0,0,0,0,0,0,0,1,0,0,0,1,39260.97323637304
0509695,4,2,1,4,1,39912,0.1262692,2,12,0,0,0,15131.629,0,2,1,0,0,0,0,0,0,0,0,1,1,0,28222.045850717484
0509698,2,2,1,11,2,68237,0.834362,1,16,0,0,0,26337.151,0,5.5,1,0,0,1,0,0,0,0,1,0,0,1,48250.84542782644
0509700,4,1,8,3,1,12520,0.1302659,2,11,0,0,3120,28004.507,0,3,0,0,0,0,1,0,0,0,0,1,1,0,12520
0509703,2,2,1,7,2,55740,0.3896166,1,14,0,0,0,33584.758,0,3.5,1,0,0,0,0,0,0,0,1,0,0,1,39414.13198333816
0509708,4,5,3,5,1,40317,0.5095785,1,13,0,0,7200,16490.368,0,1,0,0,0,0,1,0,0,0,0,1,0,1,18030.310529771803
0509713,2,3,3,6,2,49260,0.1022159,1,14,0,0,0,16115.005,0,2,0,0,0,0,0,0,0,0,1,0,0,1,28440.274260280967
0509714,5,2,1,4,2,22519.2,0.1644785,4,11,0,1456,3132,10668.331,0,2,1,0,0,0,1,0,1,0,0,0,0,0,15923.4790268961
0509716,2,2,1,5,2,33057,0.4033003,1,10,0,0,0,14441.057,1,2.5,1,0,0,0,0,0,0,0,1,0,0,1,23374.8288656837
0509723,1,4,5,6,1,52974.9996,0.0563863,1,12,0,0,0,25509.488,0,1.5,0,0,0,0,0,0,0,1,0,0,0,1,26487.4998
0509727,2,3,4,6,2,115058.9992,0.7648396,1,16,0,0,0,32435.133,0,2,0,0,0,1,0,0,0,0,1,0,0,1,66429.34416080895
0509729,4,1,8,5,2,73604,0.7674308,1,15,0,0,0,6736.474,0,5,0,0,0,1,0,0,0,0,0,1,0,1,73604
0509733,2,2,1,5,2,49896.4,0.0264982,4,16,0,0,0,36344.006,0,2.5,1,0,0,1,0,0,0,0,1,0,0,0,35282.08279679645
0509735,4,1,8,7,2,30303.0004,0.1994565,1,15,0,154,2916,8153.475,0,7,0,0,0,1,1,0,1,0,0,1,0,1,30303.0004
0509736,4,1,8,4,1,30304,0.3190082,1,12,0,0,0,25323.478,0,4,0,0,0,0,0,0,0,0,0,1,0,1,30304
0509737,6,1,8,NA,NA,13462.1996,0.0358498,4,13,0,0,0,60955.921,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13462.1996
0509740,1,2,1,7,2,41797,0.6231716,1,12,0,0,0,29624.296,0,3.5,1,0,0,0,0,0,0,1,0,0,0,1,29554.942133254124
0509742,1,3,4,5,2,30687,0.394527,1,12,0,0,300,12340,0,1.6666666666666667,0,0,0,0,1,0,0,1,0,0,0,1,17717.147710622048
0509743,2,2,1,6,2,54280,0.7230465,1,16,0,0,0,14922.92,0,3,1,0,0,1,0,0,0,0,1,0,0,1,38381.7560828058
0509755,1,2,1,7,2,111887.0008,0.8710829,1,15,0,0,0,25729.943,0,3.5,1,0,0,1,0,0,0,1,0,0,0,1,79116.05699230466
0509758,2,1,8,10,2,71380,0.3612635,2,15,0,0,0,13399.256,0,10,0,0,0,1,0,0,0,0,1,0,1,0,71380
0509760,1,1,8,6,1,21396,0.2834875,2,13,0,0,0,28432.835,0,6,0,0,0,0,0,0,0,1,0,0,1,0,21396
0509761,4,2,9,5,1,17460,0.1650985,1,12,0,248,0,26307.732,0,2.5,0,0,0,0,0,0,1,0,0,1,0,1,12346.084399517118
0509762,1,2,1,9,2,66708,0.5777395,1,12,0,0,0,27387.962,0,4.5,1,0,0,0,0,0,0,1,0,0,0,1,47169.67915939221
0509764,1,1,8,9,2,45799.9996,0.25415,2,11,0,0,0,30324.41,0,9,0,0,0,0,0,0,0,1,0,0,1,0,45799.9996
0509766,1,5,3,7,1,61357.6008,0.6111767,1,13,0,0,216,13914.3,0,1.4,0,0,0,0,1,0,0,1,0,0,0,1,27439.953265019096
0509769,4,1,8,2,1,51868,0.5007946,1,12,0,0,0,21069.265,0,2,0,0,0,0,0,0,0,0,0,1,0,1,51868
0509770,4,2,1,6,2,44093.0004,0.3262673,1,11,0,0,0,39774.918,1,3,1,0,0,0,0,0,0,0,0,1,0,1,31178.459585701148
0509772,1,4,3,7,3,95603,0.6690058,1,13,0,0,0,29906.062,0,1.75,0,0,0,0,0,0,0,1,0,0,0,1,47801.5
0509773,1,2,9,4,2,44723,0.6141058,1,15,0,0,0,34906.018,0,2,0,0,0,1,0,0,0,1,0,0,0,1,31623.936575005962
0509778,4,3,9,5,1,248220,0.7891892,3,14,0,0,0,29969.464,1,1.6666666666666667,0,0,0,0,0,0,0,0,0,1,0,0,143309.88381824893
0509779,5,1,8,5,2,92724,0.616039,1,15,0,0,0,31304.121,0,5,0,0,0,1,0,0,0,0,0,0,0,1,92724
0509780,4,1,8,1,1,44411.0008,0.641406,1,14,0,0,0,32743.77,0,1,0,0,0,0,0,0,0,0,0,1,0,1,44411.0008
0509783,1,2,1,9,3,62828,0.360682,1,14,0,0,0,22382.587,0,4.5,1,0,0,0,0,0,0,1,0,0,0,1,44426.10484838841
0509787,2,2,1,7,2,27420,0.087582,1,15,0,0,0,26671.056,0,3.5,1,0,0,1,0,0,0,0,1,0,0,1,19388.867940135133
0509793,1,4,3,7,2,142312.9996,0.9044695,4,16,0,0,0,40636.639,0,1.75,0,0,0,1,0,0,0,1,0,0,0,0,71156.4998
0509794,4,1,8,3,1,41634,0.1607555,1,12,0,0,0,20839.807,1,3,0,0,0,0,0,0,0,0,0,1,0,1,41634
0509804,2,2,1,6,2,78037.9996,0.8841596,4,15,0,0,0,7147.657,0,3,1,0,0,1,0,0,0,0,1,0,0,0,55181.19870739308
0509805,1,2,9,5,3,201827.9992,0.968218,1,16,0,0,0,40352.115,0,2.5,0,0,0,1,0,0,0,1,0,0,0,1,142713.9468676331
0509806,1,3,2,6,2,54348.0004,0.6134837,1,13,0,0,0,37017.519,1,2,0,0,0,0,0,0,0,1,0,0,0,1,31377.83266085789
0509809,4,1,8,4,2,28057.0004,0.3949155,1,13,0,0,0,23036.503,1,4,0,0,0,0,0,0,0,0,0,1,0,1,28057.0004
0509811,4,1,8,4,1,22288,0.1166035,2,12,0,1000,2400,29462.595,0,4,0,0,0,0,1,0,1,0,0,1,1,0,22288
0509816,1,2,1,6,1,66448,0.474188,1,15,0,0,0,14838.029,1,3,1,0,0,1,0,0,0,1,0,0,0,1,46985.831396283706
0509817,2,2,1,5,2,95359.0004,0.8799155,1,13,0,0,0,22978.397,0,2.5,1,0,0,0,0,0,0,0,1,0,0,1,67428.9958300107
0509820,4,2,9,4,2,54109,0.8657309,1,16,0,0,0,27179.531,0,2,0,0,0,1,0,0,0,0,0,1,0,1,38260.8408232229
0509824,4,1,8,1,1,33894,0.2857422,4,12,0,0,0,6496.537,0,1,0,0,0,0,0,0,0,0,0,1,0,0,33894
0509826,1,2,1,6,1,57537.2,0.7596136,1,13,0,0,0,6038.116,0,3,1,0,0,0,0,0,0,1,0,0,0,1,40684.944290486616
0509828,2,2,1,6,2,32216,0.4350335,1,13,0,0,0,29783.012,0,3,1,0,0,0,0,0,0,0,1,0,0,1,22780.152062705813
0509829,4,3,9,6,2,45989,0.2756349,1,12,0,0,0,37653.153,1,2,0,0,0,0,0,0,0,0,0,1,0,1,26551.7615297617
0509830,4,2,9,6,1,22897.2,0.1908022,1,11,0,0,2400,27234.949,1,3,0,0,0,0,1,0,0,0,0,1,0,1,16190.765390184615
0509831,1,2,1,8,2,408269.4328,0.7804805,1,16,0,0,0,26129.339,0,4,1,0,0,1,0,0,0,1,0,0,0,1,288690.0844840655
0509834,1,5,4,7,2,27067.6,0.0191194,1,11,0,0,0,34819.237,1,1.4,0,0,0,0,0,0,0,1,0,0,0,1,12104.99871755466
0509836,4,1,8,4,2,39217,0.4216921,1,16,0,0,0,17451.203,0,4,0,0,0,1,0,0,0,0,0,1,0,1,39217
0509839,4,1,8,4,1,23892,0.2855272,1,12,0,0,0,26890.28,0,4,0,0,0,0,0,0,0,0,0,1,0,1,23892
0509845,2,1,8,6,2,44369.2,0.4794304,1,15,0,0,0,16899.934,0,6,0,0,0,1,0,0,0,0,1,0,0,1,44369.2
0509846,4,5,5,6,3,115421.0004,0.6273781,1,12,0,0,0,32872.705,1,1.2,0,0,0,0,0,0,0,0,0,1,0,1,51617.84058508608
0509849,2,1,8,9,2,232634.4,0.0648062,1,15,0,0,0,6726.11,0,9,0,0,0,1,0,0,0,0,1,0,0,1,232634.4
0509850,2,1,8,7,3,31568,0.1006948,1,15,0,0,0,23916.713,0,7,0,0,0,1,0,0,0,0,1,0,0,1,31568
0509851,2,1,8,6,1,27120,0.4983333,1,12,0,0,0,73657.81,0,6,0,0,0,0,0,0,0,0,1,0,0,1,27120
0509852,2,2,1,9,3,50292,0.6569476,1,16,0,0,0,26278.248,0,4.5,1,0,0,1,0,0,0,0,1,0,0,1,35561.81423943384
0509856,4,4,9,6,1,60982.6,0.5441542,2,14,0,0,0,50546.134,0,1.5,0,0,0,0,0,0,0,0,0,1,1,0,30491.3
0509860,1,4,7,7,2,60674.0004,0.2803634,1,10,0,0,7560,30610.779,1,1.75,0,0,1,0,1,0,0,1,0,0,0,1,30337.0002
0509861,4,2,1,4,1,61814.0004,0.7493522,2,14,0,0,0,43606.939,0,2,1,0,0,0,0,0,0,0,0,1,1,0,43709.09885510796
0509863,2,8,3,5,1,39882,0.0320801,1,12,0,0,0,28007.82,0,0.625,0,0,0,0,0,0,0,0,1,0,0,1,14100.416323640944
0509867,1,5,3,9,5,161181.432,0.9504601,1,16,0,0,0,26571.214,0,1.8,0,0,0,1,0,0,0,1,0,0,0,1,72082.52773255197
0509868,4,1,8,3,1,13236,0.1990519,1,12,0,0,240,29812.749,0,3,0,0,0,0,1,0,0,0,0,1,0,1,13236
0509869,1,5,4,8,3,65889.3996,0.0275005,1,14,0,0,0,40944.682,0,1.6,0,0,0,0,0,0,0,1,0,0,0,1,29466.635300449492
0509871,2,2,1,4,2,100174.8636,0.9675931,1,13,0,0,0,33224.893,0,2,1,0,0,0,0,0,0,0,1,0,0,1,70834.32535599744
0509873,2,1,8,6,2,34079,0.3068354,1,13,0,0,0,27410.641,0,6,0,0,0,0,0,0,0,0,1,0,0,1,34079
0509876,4,3,7,3,1,53256,0.6196025,1,15,0,0,0,33247.553,0,1,0,0,1,1,0,0,0,0,0,1,0,1,30747.365935962713
0509877,1,1,8,4,1,36080.4004,0.0622722,1,14,0,0,0,15793.856,0,4,0,0,0,0,0,0,0,1,0,0,0,1,36080.4004
0509881,4,1,8,2,1,298389,0.4031928,1,15,0,0,0,28950.29,0,2,0,0,0,1,0,0,0,0,0,1,0,1,298389
0509885,4,4,2,5,2,89286.3996,0.8542023,4,16,0,0,0,33233.113,0,1.25,0,0,0,1,0,0,0,0,0,1,0,0,44643.1998
0509888,4,1,8,3,1,42991,0.4335006,2,16,0,0,0,21499.857,0,3,0,0,0,1,0,0,0,0,0,1,1,0,42991
0509889,1,4,5,6,3,95766.4004,0.560262,1,12,0,0,0,15150.609,1,1.5,0,0,0,0,0,0,0,1,0,0,0,1,47883.2002
0509895,2,2,1,5,1,22098,0.2256791,1,11,0,0,0,26671.056,0,2.5,1,0,0,0,0,0,0,0,1,0,0,1,15625.645650660326
0509899,2,1,8,4,2,41796,0.2218849,1,14,0,0,0,28013.158,0,4,0,0,0,0,0,0,0,0,1,0,0,1,41796
0509900,1,3,2,8,3,57659.2,0.040161,1,13,0,0,0,49455.201,0,2.6666666666666665,0,0,0,0,0,0,0,1,0,0,0,1,33289.55464125847
0509902,2,1,8,5,1,16772,0.186207,2,12,0,0,0,23971.476,0,5,0,0,0,0,0,0,0,0,1,0,1,0,16772
0509903,2,1,8,6,1,17512,0.1732431,1,14,0,0,0,28327.471,0,6,0,0,0,0,0,0,0,0,1,0,0,1,17512
0509904,1,2,6,6,2,45397.8004,0.0651622,1,11,0,0,0,29231.683,0,3,0,1,0,0,0,0,0,1,0,0,0,1,32101.09251379336
0509905,2,2,7,6,1,26024,0.2963287,1,11,0,0,0,35404.047,0,3,0,0,1,0,0,0,0,0,1,0,0,1,18401.746873598713
0509914,1,1,8,9,2,69566.4004,0.0281955,1,15,0,0,0,23921.8,0,9,0,0,0,1,0,0,0,1,0,0,0,1,69566.4004
0509920,4,2,1,4,1,101326.1996,0.0407133,6,16,0,0,0,35026.373,0,2,1,0,0,1,0,0,0,0,0,1,0,0,71648.44284902164
0509926,1,2,1,7,2,71530,0.8603513,1,13,0,0,0,30781.701,0,3.5,1,0,0,0,0,0,0,1,0,0,0,1,50579.34805827374
0509927,1,1,8,8,3,61789.9996,0.7655783,1,16,0,0,0,33820.508,0,8,0,0,0,1,0,0,0,1,0,0,0,1,61789.9996
0509931,1,1,8,4,2,30972,0.3282793,1,15,0,0,0,18372.75,0,4,0,0,0,1,0,0,0,1,0,0,0,1,30972
0509936,4,2,9,4,1,59222.0004,0.5959467,1,14,0,0,0,43226.596,1,2,0,0,0,0,0,0,0,0,0,1,0,1,41876.27807827242
0509937,2,2,9,7,2,97768,0.7882489,1,15,0,0,0,22382.587,0,3.5,0,0,0,1,0,0,0,0,1,0,0,1,69132.41578304637
0509939,4,4,4,4,1,58544.4004,0.0524816,4,11,0,0,0,36863.774,0,1,0,0,0,0,0,0,0,0,0,1,0,0,29272.2002
0509945,1,4,3,8,4,203904.6536,0.9706188,6,16,0,0,0,50684.979,0,2,0,0,0,1,0,0,0,1,0,0,0,0,101952.3268
0509947,1,4,9,5,1,41863.4,0.2416299,6,12,0,0,0,4304.532,0,1.25,0,0,0,0,0,0,0,1,0,0,0,0,20931.7
0509953,2,2,1,6,2,23024,0.322821,1,12,0,0,0,32756.693,0,3,1,0,0,0,0,0,0,0,1,0,0,1,16280.426530039069
0509956,2,2,1,10,3,89418.9996,0.630219,1,15,0,0,0,25712.639,0,5,1,0,0,1,0,0,0,0,1,0,0,1,63228.78098407717
0509959,4,2,1,6,2,53772,0.1224261,1,14,0,0,0,27447.329,0,3,1,0,0,0,0,0,0,0,0,1,0,1,38022.54583796303
0509961,1,1,8,6,2,55914.9996,0.5854191,1,12,0,0,0,24930.793,0,6,0,0,0,0,0,0,0,1,0,0,0,1,55914.9996
0509963,1,1,8,5,2,137265,0.4550148,1,15,0,0,0,23865.505,1,5,0,0,0,1,0,0,0,1,0,0,0,1,137265
0509964,2,1,8,7,2,50159.8,0.2993813,1,16,0,0,0,27868.113,0,7,0,0,0,1,0,0,0,0,1,0,0,1,50159.8
0509966,1,2,1,4,2,48504,0.1002713,1,13,0,0,0,23842.48,0,2,1,0,0,0,0,0,0,1,0,0,0,1,34297.5073146723
0509970,1,3,4,7,2,74709.0004,0.5897597,1,13,0,0,0,43018.932,1,2.3333333333333335,0,0,0,0,0,0,0,1,0,0,0,1,43133.26149182786
0509971,4,1,8,1,1,23163.6,0.3384962,1,15,0,0,0,34225.529,0,1,0,0,0,1,0,0,0,0,0,1,0,1,23163.6
0509979,2,1,8,7,2,18508,0.1053111,1,12,0,0,0,34114.936,0,7,0,0,0,0,0,0,0,0,1,0,0,1,18508
0509987,2,1,8,7,2,40848,0.4357373,1,13,0,0,0,27015.224,0,7,0,0,0,0,0,0,0,0,1,0,0,1,40848
0509989,2,2,1,8,1,35320,0.4518125,1,15,0,0,0,25060.813,0,4,1,0,0,1,0,0,0,0,1,0,0,1,24975.011511508856
0509990,1,3,3,9,3,240551.222,0.9964569,1,16,0,0,0,23070.722,0,3,0,0,0,1,0,0,0,1,0,0,0,1,138882.31277559345
0509994,1,3,3,9,2,143771,0.9633638,1,16,0,0,0,36989.526,0,3,0,0,0,1,0,0,0,1,0,0,0,1,83006.22555166169
0509999,1,1,8,6,1,12980,0.1790782,1,12,0,0,2988,30435.955,0,6,0,0,0,0,1,0,0,1,0,0,0,1,12980
0510000,1,1,8,4,1,53006.4,0.5949665,1,15,0,0,0,16697.432,0,4,0,0,0,1,0,0,0,1,0,0,0,1,53006.4
0510005,2,1,8,7,3,70000,0.2462499,2,13,0,0,0,15394.828,0,7,0,0,0,0,0,0,0,0,1,0,1,0,70000
0510007,4,1,8,2,1,50884,0.4094487,1,15,0,0,0,22221.543,0,2,0,0,0,1,0,0,0,0,0,1,0,1,50884
0510017,4,1,8,3,1,47467.0004,0.9722857,1,15,0,0,0,22678.124,0,3,0,0,0,1,0,0,0,0,0,1,0,1,47467.0004
0510018,4,1,8,2,1,31885,0.4552705,1,15,0,0,0,34347.407,1,2,0,0,0,1,0,0,0,0,0,1,0,1,31885
0510019,4,5,7,6,2,55552,0.0210391,1,12,0,0,0,32512.62,0,1.2,0,0,1,0,0,0,0,0,0,1,0,1,24843.609657213663
0510023,1,4,4,7,1,134635.9996,0.8969017,1,15,0,0,0,48995.293,0,1.75,0,0,0,1,0,0,0,1,0,0,0,1,67317.9998
0510026,1,2,1,7,2,132166.4004,0.0911521,4,14,0,0,0,29980.381,0,3.5,1,0,0,0,0,0,0,1,0,0,0,0,93455.75796785644
0510027,4,2,9,4,1,35140,0.1588112,1,13,0,0,0,28825.839,1,2,0,0,0,0,0,0,0,0,0,1,0,1,24847.732290895277
0510030,4,1,8,8,3,48911.6,0.4913916,1,15,0,0,0,31869.044,1,8,0,0,0,1,0,0,0,0,0,1,0,1,48911.6
0510035,4,4,9,7,2,57854,0.577247,6,15,0,0,3048,49474.672,1,1.75,0,0,0,1,1,0,0,0,0,1,0,0,28927
0510037,2,2,1,7,2,43187.2,0.6379394,1,14,0,0,0,24462.623,0,3.5,1,0,0,0,0,0,0,0,1,0,0,1,30537.961980459662
0510041,1,1,8,3,1,67971.6,0.0161536,1,15,0,0,0,28305.811,0,3,0,0,0,1,0,0,0,1,0,0,0,1,67971.6
0510046,2,2,1,6,1,58204,0.6260698,1,13,0,0,0,23636.345,0,3,1,0,0,0,0,0,0,0,1,0,0,1,41156.443092181806
0510048,2,2,1,8,2,20304,0.5506347,1,15,0,0,0,23394.162,0,4,1,0,0,1,0,0,0,0,1,0,0,1,14357.09608521166
0510049,1,3,2,7,3,151502.0004,0.8854287,1,14,0,0,0,19969.332,0,2.3333333333333335,0,0,0,0,0,0,0,1,0,0,0,1,87469.72071370679
0510052,4,1,8,3,1,14980,0.1792854,1,10,0,0,2700,27834.471,0,3,0,0,0,0,1,0,0,0,0,1,0,1,14980
0510057,1,3,4,6,1,53620,0.6207135,1,15,0,0,0,17392.762,0,2,0,0,0,1,0,0,0,1,0,0,0,1,30957.521433947735
0510058,1,3,4,5,2,320576.6,0.0195385,1,13,0,0,0,29067.504,0,1.6666666666666667,0,0,0,0,0,0,0,1,0,0,0,1,185084.98630589497
0510067,1,1,8,5,4,207327.432,0.9783554,1,16,0,0,0,9999.988,0,5,0,0,0,1,0,0,0,1,0,0,0,1,207327.432
0510068,4,1,8,4,1,28385,0.4557195,1,15,0,0,0,28331.571,1,4,0,0,0,1,0,0,0,0,0,1,0,1,28385
0510071,1,1,8,5,1,40066.0004,0.4119018,1,12,0,0,0,25751.262,0,5,0,0,0,0,0,0,0,1,0,0,0,1,40066.0004
0510081,4,1,8,5,2,101982,0.7775922,1,15,0,0,0,6893.494,0,5,0,0,0,1,0,0,0,0,0,1,0,1,101982
0510082,2,1,8,7,2,66596,0.6315374,1,16,0,0,0,10896.664,0,7,0,0,0,1,0,0,0,0,1,0,0,1,66596
0510093,4,2,9,5,1,72728,0.8055421,1,12,0,0,0,34130.49,0,2.5,0,0,0,0,0,0,0,0,0,1,0,1,51426.461982135224
0510094,2,1,8,5,1,18986.9996,0.3720794,1,16,0,0,0,24881.938,0,5,0,0,0,1,0,0,0,0,1,0,0,1,18986.9996
0510095,2,2,1,7,2,111581,0.8105714,1,15,0,0,0,21767.752,0,3.5,1,0,0,1,0,0,0,0,1,0,0,1,78899.68175157615
0510099,1,3,3,6,2,90404.9996,0.786363,1,16,0,0,0,29721.282,0,2,0,0,0,1,0,0,0,1,0,0,0,1,52195.35085514801
0510100,1,1,8,8,2,98449,0.8879996,1,15,0,0,0,30122.61,0,8,0,0,0,1,0,0,0,1,0,0,0,1,98449
0510101,2,2,1,5,1,38126,0.482877,1,13,0,0,0,22740.3,0,2.5,1,0,0,0,0,0,0,0,1,0,0,1,26959.15313951831
0510106,4,4,2,4,2,47238.4,0.5079134,1,12,0,0,0,63727.73,1,1,0,0,0,0,0,0,0,0,0,1,0,1,23619.2
0510111,4,4,9,5,4,165799.4324,0.9956417,4,15,2875.8,0,0,46167.154,0,1.25,0,0,0,1,0,1,0,0,0,1,0,0,82899.7162
0510112,1,2,9,4,2,55590,0.6425462,1,14,0,0,0,16058.428,0,2,0,0,0,0,0,0,0,1,0,0,0,1,39308.065966160175
0510115,2,2,1,8,2,54549.432,0.1600662,1,11,0,0,0,34735.734,0,4,1,0,0,0,0,0,0,0,1,0,0,1,38572.27327707445
0510121,1,4,4,7,2,112879.9996,0.9486848,1,12,0,0,0,39757.95,0,1.75,0,0,0,0,0,0,0,1,0,0,0,1,56439.9998
0510122,1,2,1,5,2,285506.2,0.8513201,1,15,0,0,0,6621.304,0,2.5,1,0,0,1,0,0,0,1,0,0,0,1,201883.37009080267
0510125,2,2,1,7,1,122428.4,0.7112688,1,16,0,0,0,36518.093,0,3.5,1,0,0,1,0,0,0,0,1,0,0,1,86569.9518498191
0510128,4,2,9,3,1,10484.2,0.1310253,1,13,0,0,0,38625.492,0,1.5,0,0,0,0,0,0,0,0,0,1,0,1,7413.448915316001
0510131,1,2,1,12,3,521909.5996,0.9609649,1,16,0,0,0,26704.235,0,6,1,0,0,1,0,0,0,1,0,0,0,1,369045.8170435158
0510133,1,5,3,8,1,84274.0004,0.8863907,1,15,0,0,0,17698.676,0,1.6,0,0,0,1,0,0,0,1,0,0,0,1,37688.478726048896
0510139,2,4,9,13,4,77194.6004,0.6310896,1,16,0,0,0,45454.6,0,3.25,0,0,0,1,0,0,0,0,1,0,0,1,38597.3002
0510141,1,2,1,7,2,66852,0.7165186,1,15,0,0,0,18387.713,1,3.5,1,0,0,1,0,0,0,1,0,0,0,1,47271.502535883075
0510144,2,1,8,5,1,39832,0.2335135,1,12,0,0,0,29888.193,0,5,0,0,0,0,0,0,0,0,1,0,0,1,39832
0510147,4,1,8,5,1,26056,0.0991399,2,12,0,1900,0,8678.705,0,5,0,0,0,0,0,0,1,0,0,1,1,0,26056
0510149,2,1,8,8,2,8448,0.0775405,1,12,0,0,0,39563.451,0,8,0,0,0,0,0,0,0,0,1,0,0,1,8448
0510150,2,3,4,5,2,83208,0.5228919,4,13,0,0,0,8645.03,0,1.6666666666666667,0,0,0,0,0,0,0,0,1,0,0,0,48040.161198730384
0510153,2,1,8,4,1,18005.9996,0.5219074,1,14,0,0,0,26365.159,0,4,0,0,0,0,0,0,0,0,1,0,0,1,18005.9996
0510157,4,3,9,3,1,34463.2,0.5632637,1,10,0,10800,3420,31419.811,1,1,0,0,0,0,1,0,1,0,0,1,0,1,19897.33779713591
0510159,4,2,9,4,1,24378.9996,0.1858525,1,11,0,0,3000,28472.605,1,2,0,0,0,0,1,0,0,0,0,1,0,1,17238.555935704127
0510166,1,2,1,8,3,68754.0004,0.6790317,1,15,0,0,0,26337.151,0,4,1,0,0,1,0,0,0,1,0,0,0,1,48616.4199165426
0510167,1,1,8,5,1,45396.0004,0.4948714,1,14,0,0,0,34457.339,0,5,0,0,0,0,0,0,0,1,0,0,0,1,45396.0004
0510172,1,4,3,6,2,34152.2004,0.2893057,1,12,0,0,4800,24745.523,1,1.5,0,0,0,0,1,0,0,1,0,0,0,1,17076.1002
0510180,1,2,9,7,2,68212.0004,0.8070503,1,16,0,0,0,31272.91,0,3.5,0,0,0,1,0,0,0,1,0,0,0,1,48233.16804113949
0510182,4,1,8,5,1,25781.1996,0.0629367,1,13,0,0,0,35013.779,0,5,0,0,0,0,0,0,0,0,0,1,0,1,25781.1996
0510183,2,2,1,7,2,168855.432,0.8185624,1,14,0,0,0,19702.624,1,3.5,1,0,0,0,0,0,0,0,1,0,0,1,119398.82100738394
0510184,2,1,8,6,2,13408,0.2132832,1,15,0,0,0,30360.193,0,6,0,0,0,1,0,0,0,0,1,0,0,1,13408
0510189,1,2,1,9,4,254429.442,0.9582658,4,16,0,0,0,25661.471,0,4.5,1,0,0,1,0,0,0,1,0,0,0,0,179908.7837717094
0510190,4,1,8,6,1,16417.0004,0.2907675,1,15,0,0,3048,26837.386,0,6,0,0,0,1,1,0,0,0,0,1,0,1,16417.0004
0510195,1,4,2,10,4,140338.8636,0.9846662,4,16,0,0,0,37217.054,0,2.5,0,0,0,1,0,0,0,1,0,0,0,0,70169.4318
0510207,4,2,1,3,1,29076,0.1210979,1,11,0,0,0,29613.705,1,1.5,1,0,0,0,0,0,0,0,0,1,0,1,20559.836769780053
0510211,1,3,2,3,1,39358.0004,0.5551163,1,10,0,0,0,30271.319,0,1,0,0,0,0,0,0,0,1,0,0,0,1,22723.352125705398
0510213,2,1,8,4,2,23204,0.3931836,1,12,0,0,0,37768.696,0,4,0,0,0,0,0,0,0,0,1,0,0,1,23204
0510220,4,2,9,4,1,60020,0.5191948,1,12,0,0,0,25449.568,0,2,0,0,0,0,0,0,0,0,0,1,0,1,42440.54900681658
0510226,4,1,8,3,1,33443.0004,0.419454,1,15,0,0,0,26406.675,0,3,0,0,0,1,0,0,0,0,0,1,0,1,33443.0004
0510227,2,3,9,4,2,29464.0004,0.4022293,2,14,0,1400,1200,31467.836,0,1.3333333333333333,0,0,0,0,1,0,1,0,1,0,1,0,17011.048562343243
0510228,1,1,8,9,2,176232,0.9989299,1,15,0,0,0,27301.043,0,9,0,0,0,1,0,0,0,1,0,0,0,1,176232
0510230,2,2,9,7,3,87988,0.3328532,1,14,0,0,0,31481.507,0,3.5,0,0,0,0,0,0,0,0,1,0,0,1,62216.91146304194
0510231,2,1,8,8,1,46668,0.3316577,1,14,0,0,0,29415.486,0,8,0,0,0,0,0,0,0,0,1,0,0,1,46668
0510236,1,2,9,7,2,16817.3332,0.1771082,1,12,0,12450,2136,16525.954,1,3.5,0,0,0,0,1,0,1,1,0,0,0,1,11891.650347193661
0510237,4,2,9,1,1,10384,0.5367638,1,13,0,0,0,34005.809,0,0.5,0,0,0,0,0,0,0,0,0,1,0,1,7342.596815841109
0510243,2,1,8,7,2,17846.5332,0.1073931,1,16,0,0,0,25972.643,0,7,0,0,0,1,0,0,0,0,1,0,0,1,17846.5332
0510244,4,2,9,3,2,223306,0.7879297,1,12,0,0,0,37720.415,0,1.5,0,0,0,0,0,0,0,0,0,1,0,1,157901.18687964318
0510254,2,2,1,11,3,83513.744,0.0754511,1,15,0,0,0,44026.448,0,5.5,1,0,0,1,0,0,0,0,1,0,0,1,59053.134704677344
0510256,1,4,3,8,2,66385.2,0.1538742,1,15,0,0,0,14274.679,0,2,0,0,0,1,0,0,0,1,0,0,0,1,33192.6
0510258,1,3,3,4,2,75416.7336,0.9805522,1,15,0,0,0,12262.229,0,1.3333333333333333,0,0,0,1,0,0,0,1,0,0,0,1,43541.8714453623
0510266,4,2,6,4,1,7860,0.2324067,2,12,0,0,0,19972.157,0,2,0,1,0,0,0,0,0,0,0,1,1,0,5557.859300126263
